,ID,Address,Suburb,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
673,ID392612454,3 Perrumba St,GREENSBOROUGH,5,h,880000.0,24/06/2017,3.0,2.0,789.0,39.0,-37.69817000000001,145.12852,19985.0,1898.0615618328231,42,False,663.0,4010.0,377.0,Holy Trinity Primary School,612.0873187523661,32,St Helena Secondary College,1609.1223610242885,244
674,ID616472556,74 Alma Tce,NEWPORT,4,h,2337000.0,29/04/2017,2.0,3.0,580.0,129.0,-37.8477,144.8903,19994.0,809.0071231197796,16,False,84.33,293.33,23.0,Westbourne Grammar School,492.3163418942084,58,Bayside P-12 College,1199.5924215890375,243
675,ID722745421,44 Spring St,PRAHRAN,1,h,860000.0,22/04/2017,1.0,0.0,108.0,114.0,-37.8508,145.0051,19947.0,738.4683689817623,16,False,705.33,5479.67,335.0,Our Lady of Lourdes School,425.06951933374404,67,Loreto Mandeville Hall,908.3122904112053,15
676,ID387443530,97 Haldane Rd,NIDDRIE,3,t,770000.0,7/05/2016,2.0,1.0,313.0,8.0,-37.7335,144.8788,20036.0,4011.0927768423217,19,False,71.0,261.0,20.0,Niddrie Primary School,297.25244717593597,445,Penleigh &amp; Essendon Grammar School,759.9794299960084,not ranked
677,ID355814365,109 North Rd,AVONDALE HEIGHTS,4,h,762000.0,26/07/2016,2.0,2.0,589.0,58.0,-37.7573,144.8534,20004.0,3392.5735122279025,22,False,1654.0,9119.67,550.0,St Martin de Porres School,735.362345678422,not ranked,Braybrook College,2389.2401787238446,139
678,ID495809841,15 Whyte St,BRIGHTON,3,h,2266000.0,4/03/2017,2.0,2.0,450.0,22.0,-37.9243,144.9989,19950.0,889.6900784660135,30,False,2897.33,11243.0,942.0,Brighton Beach Primary School,346.19778382018154,170,St Leonard's College,899.9188860220256,43
679,ID858800637,34 Johnstone St,MALVERN,5,h,3400000.0,18/06/2016,3.0,4.0,807.0,99.0,-37.8684,145.035,19944.0,555.4643676476815,21,False,610.0,1743.67,228.0,Malvern Primary School,467.5381753626952,122,Oakwood School,625.3860074120347,565
680,ID244582765,139 Victoria St,FLEMINGTON,4,h,1340000.0,24/06/2017,2.0,1.0,302.0,91.0,-37.7845,144.93582,19971.0,509.081368178515,10,False,2047.67,9171.0,742.33,Debney Meadows Primary School,175.55951883256483,not ranked,Mount Alexander 7-12 College,346.29482437302534,not ranked
681,ID705050674,23 Grange Rd,KEW,5,h,4850000.0,12/11/2016,4.0,4.0,957.0,89.0,-37.8112,145.05700000000004,19903.0,1586.318189212643,18,False,271.67,771.67,74.0,Genazzano FCJ College,270.02111737101234,40,Genazzano FCJ College,270.02111737101234,not ranked
682,ID297695536,3 Barwon Ct,ROWVILLE,3,h,735000.0,15/07/2017,2.0,1.0,721.0,35.0,-37.91713,145.24706,19868.0,5785.8118502384805,51,False,1609.33,6840.67,525.67,St Simon's School,963.5209107400179,not ranked,Rowville Secondary College,1154.3270473651776,423
683,ID160944941,3/108 Smith St,COLLINGWOOD,1,u,550000.0,8/04/2017,1.0,0.0,0.0,24.0,-37.8053,144.9833,19976.0,923.0986621478473,12,False,1097.67,5916.0,553.33,Sacred Heart School,554.4552888261983,66,Collingwood College,683.4423317155273,359
684,ID595733055,1288 Toorak Rd,CAMBERWELL,4,h,3225000.0,3/09/2016,3.0,2.0,934.0,129.0,-37.8496,145.0869,19849.0,602.5983674560943,29,False,3703.67,18944.0,2039.33,Hartwell Primary School,274.78309197031837,78,Presbyterian Ladies' College,1770.7473095379946,6
685,ID350368068,31 Milford St,NEWPORT,2,h,1030000.0,15/10/2016,1.0,2.0,470.0,89.0,-37.8471,144.8769,19994.0,764.7550617011992,16,False,71.0,261.0,20.0,Newport Gardens Primary School,739.7800893551819,411,Bayside P-12 College,1387.9171563312111,243
686,ID126204532,1/23 Bondi Rd,BONBEACH,3,h,836000.0,3/06/2017,2.0,2.0,407.0,49.0,-38.06257,145.1226,19859.0,259.26063940011585,59,False,5.0,73.0,1.0,Bonbeach Primary School,511.7846341985021,368,Patterson River Secondary College,2561.701379929281,not ranked
687,ID272028521,25 Cedar Dr,MARIBYRNONG,3,h,870000.0,3/12/2016,2.0,2.0,392.0,4.0,-37.774,144.8744,20022.0,2986.044927148018,15,False,610.0,1743.67,228.0,Avondale Primary School,1430.0113044619711,326,Maribyrnong Secondary College,1363.8622101171984,not ranked
688,ID818897278,61 Murray Rd,COBURG,2,h,550000.0,4/03/2017,1.0,1.0,0.0,129.0,-37.7358,144.9801,19964.0,1540.443486047531,23,False,1097.67,5916.0,553.33,Newlands Primary School,785.2353067523654,not ranked,Coburg High School,842.9060965180925,79
689,ID414117851,140/73 River St,RICHMOND,2,u,604000.0,22/05/2016,2.0,2.0,0.0,10.0,-37.8189,145.0131,19905.0,921.1390826074809,14,False,824.67,1890.33,159.33,Hawthorn West Primary School,483.24604671418064,125,Melbourne Girls College,415.92455654124603,not ranked
